pair_id,score
1,5.8365721039832605e-05
2,7.231627120616075e-05
3,0.00020044097646805856
4,0.00014801595044819317
5,0.0015537130044337953
6,0.006210650445602954
7,0.0005711812970685971
8,-4.4793026115316537e-05
9,-0.0006297545874624345
10,0.00012032402985598351
11,-4.760210608087596e-05
12,-0.0001931806378631454
13,-7.644109100807771e-05
14,0.0013798650047863136
15,6.528505778431119e-05
16,0.0021417694040613425
17,-0.0011542634946135328
18,0.002456655865492984
19,-2.0927552173968534e-05
20,0.0007258958842716631
21,0.002783025931312617
22,0.0001066553170321541
23,0.0005701441439018567
24,-0.00025550929966777026
25,0.0023847856781603455
26,-9.712266021475401e-05
27,0.002349926973398003
28,0.00033430186798900983
29,6.637180653671347e-05
30,3.875430606535855e-05
31,0.00042378697607167704
32,0.00010095509701898441
33,0.011792153394245154
34,0.00010543666388962696
35,5.606204767297441e-05
36,0.004358741054081756
37,0.004182710306735905
38,0.0014539332347423342
39,1.453409066239657e-05
40,2.9855148533781376e-08
41,0.0014559032230803978
42,-3.5510204797466356e-06
43,0.0035341930393879596
44,0.002573226545512312
45,0.0010219491312117223
46,7.140069615518851e-05
47,0.0017678697183529436
48,-0.00027832265080003144
49,-0.00021146533254617092
50,0.00034209333968907496
51,0.002287942352471532
52,0.0005095277954271567
53,0.0009842705871824107
54,0.00028185838122987976
55,0.0007093995569633164
56,4.988880567984105e-05
57,3.487987867007805e-05
58,0.0013022427300579279
59,-0.0003535171411180501
60,0.0007705903169997244
61,0.0001584772017244084
62,0.0005747120872641785
63,0.00035883793637013636
64,0.0005465006555640282
65,0.000472784016011287
66,-2.885962328838708e-05
67,0.002077891744157482
68,1.9751071855680295e-05
69,0.0002719802669532783
70,1.2612871814557782e-05
71,-3.2218634451262694e-05
72,0.0004372065641038526
73,3.464318249097692e-05
74,0.002711614673282588
75,0.00029657899686908183
76,0.0051991971119101634
77,0.0005769083524943606
78,3.609906905761184e-05
79,0.001451839483247066
80,0.007468336715221951
81,1.2449551838927299e-05
82,0.0010803983648465928
83,0.00030472258187888877
84,0.00035490128612868045
85,7.962144481721663e-05
86,-0.00012161740073189948
87,0.0013456847754321735
88,0.00046284305163325984
89,0.0030814207391300277
90,-2.0103533556669e-06
91,1.646047026994553e-05
92,4.5503307470106275e-05
93,0.003554111467260748
94,-5.797245462064745e-05
95,0.0007891713049120382
96,0.0003012832295414187
97,0.000954231809463932
98,6.053130642623433e-05
99,-1.976314696591217e-05
100,0.0002065682575988158
