pair_id,score
1,0.00027629375567394014
2,5.287302931193417e-05
3,0.0005506084107178021
4,0.001154482763173161
5,7.407256661646973e-05
6,0.00546452123486842
7,0.00022519001359831735
8,0.004058912526477958
9,0.000823157637714044
10,-1.4044334897560438e-05
11,1.645328117089466e-05
12,0.0001307666661246596
13,0.0036835200763567395
14,-0.0015249813409724511
15,-0.001373698612666145
16,2.917496097572543e-05
17,0.00030476817009131903
18,0.005014877080427327
19,0.0024433050094503413
20,-0.0005343269516191913
21,-0.010132431814701887
22,0.0003904577935073202
23,0.0002262516574749168
24,7.299211302842085e-05
25,0.008184253808608734
26,-5.371338497919744e-06
27,0.0009372596792421538
28,0.00018807042141194018
29,0.0002495720891839457
30,0.00720066273527076
31,9.287889989200217e-05
32,2.3904785390326823e-06
33,0.010283575359026596
34,7.831029971283973e-06
35,0.00011716884704979372
36,0.0006896971548711276
37,0.00040507518984086305
38,0.004244040378492235
39,3.2075158296235556e-05
40,-2.1741343563698643e-05
41,7.472566585579985e-05
42,-1.8188618474385593e-05
43,0.0015806010569697397
44,0.004016951588557952
45,-2.3081549065865465e-06
46,0.0006702210669840273
47,0.0037645637836017038
48,0.005861213388740462
49,6.195161669715632e-05
50,0.0001348721601741868
51,0.005301760652354806
52,0.00015676204209237813
53,0.0026362135146028687
54,0.001298473209472153
55,0.004486889755252317
56,-1.311099975464306e-05
57,0.00041264811144691186
58,0.0058490003069700995
59,-1.2635303175829158e-05
60,0.001439068782354168
61,-4.0117038755018694e-05
62,0.004647774816453434
63,0.006547406869887643
64,-7.544165003540217e-05
65,0.001603724823346639
66,-3.286443496578498e-05
67,0.0008960449581287742
68,0.00019265749780590294
69,0.0026640754949066913
70,1.833471974831843e-05
71,-2.6176188950620763e-06
72,0.00017791193586814657
73,0.000334666515920303
74,0.005024199508865636
75,0.002902602116323699
76,0.00010535839158302778
77,-0.00020176733148421719
78,-0.0005247236312536622
79,0.0017714584920713633
80,0.0031204830001104185
81,3.356913575960061e-05
82,0.0006891097451977241
83,4.3401440966976435e-05
84,-1.129170254406475e-05
85,9.924284010014758e-05
86,0.001861105051483324
87,0.0001142500262421093
88,-2.6770013012648403e-05
89,0.0001045730530456954
90,3.771972090127614e-05
91,0.00029848054647952
92,-1.73425246555785e-05
93,0.010570628662038478
94,-3.682402049937799e-05
95,-0.00013835274523817735
96,0.007139587371154911
97,-2.5649733882965965e-05
98,0.0005053357103362657
99,0.005397236143638796
100,2.9095576735005082e-05
