pair_id,score
1,0.002833974463035309
2,0.0007702230443492661
3,0.0023505198616322453
4,0.00797542487183053
5,0.0009575670894493238
6,-4.4040877457705364e-05
7,0.0037219191362940682
8,0.0011573933417441825
9,0.0001103317096453579
10,0.000893039469117942
11,0.004240158454776408
12,0.0010844184895842668
13,-4.346481075986807e-05
14,0.0005619351628045952
15,0.0011778552417853598
16,0.00028074613715159326
17,-3.5709468258509746e-05
18,0.0009107384685745647
19,0.001798483029668444
20,0.00010576225352958404
21,0.00431851251886199
22,0.004894897110528837
23,0.009720344400648295
24,-0.00041815158953635687
25,0.003640631619573921
26,8.29832204809417e-05
27,0.0025400406590468157
28,0.0008176428337361326
29,0.0009867293696222562
30,-3.924833048994436e-05
31,0.002247929311074105
32,3.315612108763252e-05
33,0.0008599524678258591
34,0.0015451732866925277
35,0.003623770202368876
36,-0.0003252847400513632
37,0.0005006695928492502
38,0.0006079433966408841
39,0.0017128095440753404
40,9.66275514561505e-05
41,0.0012186886848314488
42,0.0011425697326494229
43,0.0004752735476841926
44,0.0003052116161683085
45,0.0006387911241969142
46,0.0015027225406325675
47,0.002108477201031993
48,0.0006877786455254285
49,0.000446736347214338
50,0.0018571661986145163
51,-2.6066135818190127e-05
52,0.0008116068489306467
53,0.0009200284209570585
54,0.0006374311552008137
55,0.0003496050104465508
56,0.0006568037230464726
57,0.0002763346549069074
58,0.0011359883663188434
59,0.0006713412478653745
60,-0.000591880299048152
61,1.4746452330194402e-05
62,0.002865343703286981
63,-0.000625131972290042
64,6.482243698219064e-05
65,0.0004233417384876066
66,0.0023160219812868614
67,-0.00017592975116368785
68,1.9682700961526513e-05
69,0.00028492704452751956
70,-0.0003960419766067454
71,0.0001522966907937034
72,6.844001421009892e-05
73,-0.0021124774371223225
74,0.006040686162570862
75,0.0005791269059219387
76,0.00020018689024153688
77,-0.00015302250679078908
78,0.00017978215166397952
79,0.0003423221047719465
80,0.0012183184784789114
81,-0.0006951503514157238
82,0.0009958779388606902
83,0.006033846052095838
84,-0.00023928661031840694
85,0.000776984107185642
86,0.005462538320211776
87,0.0007382939219385824
88,0.005492422118483388
89,-0.00040808028146674375
90,0.0008637458115770616
91,-4.168352641912144e-05
92,0.004320410754566991
93,0.0032113609832726984
94,0.0005855848321252707
95,0.0059549833766159785
96,3.352058842983447e-05
97,-6.519976924022712e-05
98,0.00030586396413601074
99,0.0007258098845925021
100,0.0009903851424972914
