pair_id,score
1,0.0006963941484313355
2,0.0014781019012364677
3,0.004454125489919877
4,0.004808843297460863
5,0.00685103697057989
6,0.002130969405004265
7,0.0027051151914691666
8,0.0030791974869226017
9,0.002305175987341553
10,0.00748656643928959
11,0.00907168042163622
12,0.002161955096813091
13,0.0001286746675486939
14,0.0011135337206091996
15,0.0012250931946378764
16,0.001009220700471477
17,0.002324995993321333
18,0.0038651528307580693
19,0.0060529323981669235
20,0.005070951226786792
21,0.008352214181296988
22,0.007880263075815297
23,0.003510115786432574
24,0.002024215578710979
25,0.00611590373647205
26,0.0007340813405658391
27,0.0035454113979928774
28,0.003037171006028854
29,0.005638132665593901
30,0.005830317725593154
31,0.0003335091269982491
32,0.004029797499070524
33,0.0021072715201028826
34,0.0023137071244728113
35,0.005872928297911447
36,0.0005238739043390683
37,0.002383610469228983
38,0.006392098420057905
39,0.005394594183189473
40,0.0006637353544688545
41,0.003687709727369853
42,0.008716577185895462
43,0.000238615175650557
44,0.004472733799631075
45,0.0040799470889035586
46,0.008955859064026635
47,0.005419035351275381
48,0.006137231629726961
49,0.0036292108630496056
50,0.007748351217645613
51,0.0027779830451291794
52,0.0020864042635124255
53,0.00113538857736357
54,0.0017807858490517048
55,0.0010754313192558255
56,0.0021852961881365825
57,0.0018089869180763865
58,0.002802180297989658
59,0.003058939896261486
60,0.000673190949137235
61,0.0032617512957581938
62,0.0030383397596132115
63,0.0019855127452021192
64,0.009624017397470775
65,0.003623580656357787
66,0.004154647369786873
67,0.0010864472537956268
68,0.004010287421933684
69,0.010807854612829185
70,0.009428233202007702
71,0.006329193303305154
72,0.006803019744468343
73,0.0055601197142429405
74,0.00476588789641576
75,0.004108230647967438
76,0.0017746108925674
77,0.009152575793799472
78,0.001782325519134739
79,0.0019445654474333123
80,0.0020363042135013716
81,0.0016034112935407385
82,0.006602841243592194
83,0.0025831087635714276
84,0.00329499534330917
85,0.012077999098775242
86,0.00584648865862544
87,0.005147596562462972
88,0.001519990527326817
89,0.004625365658032378
90,0.0037077176307040906
91,0.0023577041736522184
92,0.00464344161684159
93,0.0030764303638254253
94,0.008068135362259228
95,0.002891892479205515
96,0.005251174254882158
97,0.0024826959527492892
98,0.0002666644706829525
99,0.004493162098181127
100,0.004742459353472621
