pair_id,score
1,0.002718357569891158
2,0.0001496899999130373
3,0.03628425722748643
4,0.0007081962775022333
5,5.131667170374114e-05
6,0.004386862763029125
7,0.004146708933358194
8,0.002383394061461741
9,0.0005742924188533159
10,0.00034984037365073516
11,0.0003051525820299133
12,0.006745129315811533
13,2.6703203338656207e-05
14,0.00016170056981781484
15,9.353571732433809e-05
16,0.0010250727697345898
17,0.0009128409745536304
18,0.0015661271172519565
19,0.0019898284743561433
20,0.010974361650259952
21,0.00016652541430124516
22,0.000966005377987847
23,-0.00010273748307380501
24,-6.044854994978108e-05
25,0.004752810910624459
26,0.0018930788666010302
27,0.004283132221197311
28,0.013770220152739215
29,0.002115620495507564
30,-0.0004785021736330526
31,0.008735091045212407
32,-0.0005745624541556782
33,0.001792282233737483
34,0.025380105344969747
35,0.0022687696223485775
36,0.00021042210045680028
37,0.0004211866667067762
38,-8.866847141681537e-05
39,0.022875619330830394
40,0.010278850413815726
41,0.007261945992909894
42,0.00012617671081496673
43,0.00038635245556368526
44,0.0003594881592731248
45,0.00312401387329284
46,0.00029794554174723635
47,-7.003983421924683e-05
48,0.0025568238475453496
49,0.001442455529938021
50,0.0017004757233930433
51,0.0021833276644696135
52,0.0036955352813157188
53,-0.00010269964672090869
54,0.006579065055950895
55,0.006390712406031951
56,0.00037412983736206495
57,0.0007579666077270676
58,0.001042358679752259
59,0.0012605563408508457
60,0.004507704719501022
61,-7.134921602274289e-06
62,0.016236525483986877
63,0.02064134995472593
64,0.0035853331670534787
65,0.0017271675320956045
66,0.0011239538304165131
67,-0.000329325077718367
68,0.0006231223824537759
69,0.0007511225249783242
70,-0.0007529261988027717
71,0.011355863704666904
72,0.00045105227496073866
73,0.0012664357157539659
74,1.8193219389965728e-05
75,0.0019619353865403767
76,0.011166313442551905
77,0.0005051029344659801
78,0.0025693848332263604
79,0.00010630500449010789
80,0.00010535308419588875
81,0.0001423393436202459
82,-0.0003283461198891688
83,0.0010952388163778632
84,0.0003577693439749139
85,5.01319134944791e-05
86,0.002818425602229676
87,0.0014969797320911486
88,0.009256595330251707
89,0.012412809369057098
90,0.00017040083689060914
91,0.002525067683717296
92,0.0007395714160477211
93,0.00042864243351607386
94,0.0015096652091382637
95,0.0036796668854553846
96,-0.0007000360395049217
97,0.003313209551097075
98,0.0058739310576363295
99,0.00035142274892156387
100,6.220965624317666e-05
101,0.0007394876671277543
102,0.0014758931725324916
103,0.0011573928864347962
104,0.002313649631997533
105,0.004900030236051776
106,0.0004163704633791853
107,-0.00019936018712408138
108,0.0013289536965952371
109,-7.5512193352933726e-06
110,0.0013233390584878675
111,0.00033072924859213764
112,-9.567926449274107e-05
113,0.00045491818398036557
114,0.003978361943018872
115,0.0015306720999685134
116,5.902107803233963e-06
117,0.017916848481084262
118,0.021524135102012173
119,0.00022272149881543074
120,0.00531452512970862
121,0.0017519854602198234
122,0.003178296726256374
123,-0.0002853149413952631
124,0.0007553604033365723
125,-7.518711725425508e-05
126,0.0002580814867368834
127,0.00024762976274682905
128,0.0018550177948295026
129,3.513253829538754e-05
130,0.00022236493733131105
131,0.00010653837973622834
132,0.012386351367672988
133,0.00036779458870233174
134,0.0012942440316509696
135,-1.806871549260527e-05
136,0.004712634303688543
137,5.022333516522715e-05
138,0.00010729746310382272
139,0.0019394467648578139
140,0.000659363328347081
141,0.002548377216873284
142,-0.00018891046430104087
