pair_id,score
1,-692.4397457392934
2,-255.0826993574483
3,182.57632876276512
4,-860.3485201963449
5,-22.101629280378802
6,3159.0816489284543
7,-596.1400074252397
8,945.1603656650504
9,-232.11200153343907
10,44.64546419020098
11,-109.26954799053965
12,-123.65947273791699
13,1884.7746567557624
14,2130.8630119581376
15,196.0292743180271
16,-593.0528594977113
17,-912.003108124929
18,315.58826653888536
19,113.1188747275437
20,638.7191397529259
21,2085.5920960330077
22,2173.7652899933264
23,1024.4287641582996
24,-347.4366420465394
25,1471.8424377581687
26,39.21100412249325
27,-204.06190216324921
28,-43.40113064326579
29,-130.65665689592242
30,191.62404599419733
31,750.4470390776969
32,-487.8688962657152
33,2297.2091235028684
34,304.61139252616886
35,-405.9805064799539
36,1324.4764042235665
37,1894.9179735758535
38,2273.7877124174156
39,-91.72205523627235
40,-211.4782568011833
41,-16.38563596860422
42,-147.47968881954148
43,3860.239679501363
44,961.8531670223174
45,484.1215786052944
46,794.416233133873
47,-228.76632559882455
48,-254.36713422079356
49,-121.3647591672352
50,863.0383596467345
51,2305.9371947063855
52,-22.181369683008597
53,1365.1985425616458
54,200.05667714375795
55,1769.8930425846793
56,325.5588632777899
57,229.80279766313834
58,94.00765017716003
59,60.526282005299436
60,-657.5638010599214
61,72.7662854455366
62,-333.13693576778223
63,-494.2563618673812
64,-202.76358418700602
65,-620.09809932585
66,-402.1945048485686
67,2366.2692794274844
68,-252.0839991727462
69,555.1957558339045
70,84.43732746072965
71,317.1599708487629
72,220.76574581796012
73,-718.6227295692188
74,158.97869152950807
75,-808.5874052974668
76,3339.386613019742
77,410.74189299750924
78,182.10531560799245
79,1351.4834263553275
80,2145.5430312763037
81,1362.8313950678912
82,797.9225943391057
83,-375.3467027894176
84,-794.708322008717
85,-453.55945455733945
86,-1003.5653463816034
87,-321.3858521312595
88,118.53643110243502
89,1963.160622089319
90,137.07444438089624
91,-109.61824725462611
92,6.9555524649495055
93,523.3916633803583
94,-215.48928820734363
95,39.520007584043924
96,268.7816886970122
97,-349.17667758280913
98,-229.6726365679142
99,-160.94837679697412
100,-223.6265907760244
