pair_id,score
1,-86.21015098294356
2,244.54786309202427
3,3050.328493551957
4,901.972566456745
5,1700.8461416079454
6,1358.7671164262601
7,-192.50643307285281
8,4272.27006588633
9,1820.493631924257
10,2011.5621103245458
11,2058.318052057957
12,1786.6917830450975
13,-35.68077128008372
14,4473.462688693692
15,610.1634619418801
16,-183.58690615044816
17,897.4683402890669
18,1523.1679649638427
19,1553.4149185378246
20,2386.5237723262253
21,3011.6398014728493
22,1141.8255225954535
23,3253.5499710254535
24,2396.0180504756254
25,566.39595730776
26,1610.5895499992193
27,1100.3494022025561
28,644.7413472719527
29,901.5222205855644
30,1501.2586672327689
31,806.8299697051934
32,2477.6023356385413
33,190.36990739025987
34,963.9135199250968
35,2289.6319987433526
36,414.7570471357394
37,241.5886560568233
38,2285.838690946225
39,2838.459800561125
40,419.31743163149804
41,514.1466258553082
42,1093.3258262966565
43,2748.364165136718
44,2133.188183218651
45,-76.25090975433795
46,2340.0674844632404
47,962.4672370716762
48,62.32163981499434
49,810.4358841809162
50,2674.5782955200457
51,1179.4276674500152
52,851.0719841170412
53,-46.996006075564765
54,454.0586937958524
55,227.14439245702215
56,628.18744332597
57,128.8797383058618
58,1355.186972126462
59,240.76936294057123
60,882.5461228463191
61,957.1473270978177
62,1986.2912744108753
63,4357.550531309972
64,4744.40418705808
65,1937.0554326464026
66,667.0601253465211
67,1551.793776444637
68,1148.698244480638
69,1908.3006145869513
70,2769.50639374453
71,1326.6693523347994
72,3213.922896454739
73,1070.0265312496522
74,2196.127127146967
75,3447.883812797909
76,-78.78950152203834
77,1891.1703019467186
78,841.8835429944929
79,-131.67291276966262
80,2471.935387187511
81,1536.3620037693618
82,2212.150549233551
83,1450.6056247950182
84,924.9178823250304
85,2904.8671132893614
86,1429.668844005243
87,4021.1235069497443
88,2349.1990453616136
89,700.0956911628728
90,2296.4470438362177
91,1609.9931204708746
92,3791.5008830102743
93,775.2828339755233
94,3801.570050686777
95,800.2437738400404
96,3381.5909015120087
97,681.4666344370808
98,123.27099487836858
99,493.9304897913298
100,692.246965821374
