pair_id,score
1,0.3892112870110904
2,0.19428486419699031
3,0.334173130139496
4,0.6499693002173613
5,0.4274437677321411
6,0.8044157228736797
7,1.077218651051175
8,0.32077559186333593
9,0.234837061013624
10,0.9716338751791989
11,0.3863785387570766
12,0.26259762716441704
13,0.6257826185664653
14,1.0665965038459344
15,0.6322821752234826
16,0.616820741377077
17,0.8897688864281261
18,0.11734250416104852
19,0.7783207361108828
20,0.7473531451263875
21,0.917349630761075
22,0.5610536872263444
23,0.7011042296537143
24,0.552072630175012
25,1.0409416389461221
26,0.4869278573102319
27,0.6230545059992341
28,0.20626555001010893
29,0.6530316907584918
30,0.3435321918014882
31,0.9145464125976883
32,0.509334734245716
33,0.5769894384291674
34,0.640794179344732
35,0.9819625350520373
36,0.9037398758008766
37,0.2891748685111565
38,0.20709778246561472
39,0.5394486127591461
40,0.2684756907125275
41,0.5626619344392995
42,0.6120327308098344
43,0.5536118672809933
44,0.5339037939241
45,0.6204337494306758
46,0.7736809862834246
47,0.543773541633942
48,0.4577036782944881
49,0.5620004844665439
50,0.7882745002213758
51,0.6829253972506125
52,0.5276275250538613
53,0.7903159743485253
54,1.0672422880319963
55,1.1198219114548422
56,0.37101226750149685
57,0.2988979584560614
58,0.17296098616240863
59,0.5723432797386911
60,0.3009812852131267
61,0.5719931153550286
62,0.597917182006315
63,0.38103972614404114
64,0.919496097712727
65,0.8070489770370832
66,0.7989467872240625
67,1.0431704269853368
68,0.624065438653322
69,0.7641189573525039
70,0.5225458299864673
71,0.8509639911974076
72,0.5321172261546037
73,1.0036896573665746
74,0.3144061284287534
75,0.7399005937225508
76,0.2675118115010026
77,0.6666044593170339
78,0.669218845241464
79,0.7968004381596627
80,0.4522557828222393
81,0.8291502144312501
82,0.6714678192391801
83,0.3834818579264305
84,0.8643234342307682
85,0.32039516945603697
86,0.39673321074710016
87,0.48981909268631574
88,0.7177847613630586
89,0.5492839865794567
90,0.688426963397497
91,0.6741020226626149
92,0.6139066409039811
93,0.45449515027932647
94,0.4830580787334662
95,0.4338586254213675
96,0.8479973263779087
97,0.6746757999843866
98,0.6162031514552843
99,0.7160316087777371
100,0.6326485679705216
